,CustomerID,Recency,Frequency,Monetary,R_Score,log_Monetary,log_Frequency,F_Score,M_Score,RFM_Score,Segment
738,13325.0,82,1,675.3,2,6.516636764580894,0.6931471805599453,1,3,213,At Risk Loyal
739,13327.0,39,8,3627.77,3,8.196649026863438,2.1972245773362196,4,4,344,Loyal Customers
740,13328.0,316,1,1264.08,1,7.142890640268705,0.6931471805599453,1,3,113,At Risk Loyal
741,13329.0,32,2,789.0,3,6.672032945461067,1.0986122886681098,2,3,323,Potential Loyalists
742,13330.0,93,3,1140.93,2,7.040475092365302,1.3862943611198906,3,3,233,Loyal Customers
743,13332.0,14,1,350.90000000000003,4,5.86334704432754,0.6931471805599453,1,2,412,New Customers
744,13334.0,82,3,3502.32,2,8.161466369296502,1.3862943611198906,3,4,234,Loyal Customers
745,13336.0,77,1,795.12,2,6.679749928251019,0.6931471805599453,1,3,213,At Risk Loyal
746,13338.0,158,1,451.92,1,6.115715509445839,0.6931471805599453,1,2,112,At Risk Loyal
747,13339.0,201,1,856.12,1,6.75357793213265,0.6931471805599453,1,3,113,At Risk Loyal
748,13340.0,45,7,10259.04,3,9.236012017352639,2.0794415416798357,4,4,344,Loyal Customers
749,13341.0,261,1,773.85,1,6.6526694622333435,0.6931471805599453,1,3,113,At Risk Loyal
750,13343.0,178,1,318.38,1,5.766381616412721,0.6931471805599453,1,2,112,At Risk Loyal
751,13344.0,68,3,2175.59,2,7.685514710929989,1.3862943611198906,3,4,234,Loyal Customers
752,13345.0,288,1,354.45,1,5.873384592375492,0.6931471805599453,1,2,112,At Risk Loyal
753,13347.0,70,1,306.31,2,5.7278570100973765,0.6931471805599453,1,2,212,At Risk Loyal
754,13348.0,64,1,233.76000000000002,2,5.458563715690134,0.6931471805599453,1,1,211,At Risk Loyal
755,13349.0,11,1,212.26999999999998,4,5.362558968609501,0.6931471805599453,1,1,411,New Customers
756,13350.0,16,2,874.02,4,6.774246743239251,1.0986122886681098,2,3,423,New Customers
757,13351.0,66,1,338.89,2,5.828622035851511,0.6931471805599453,1,2,212,At Risk Loyal
758,13352.0,60,1,362.93,2,5.8969615414509375,0.6931471805599453,1,2,212,At Risk Loyal
759,13354.0,71,1,743.53,2,6.612753146812557,0.6931471805599453,1,3,213,At Risk Loyal
760,13355.0,122,1,674.7,2,6.515749190558129,0.6931471805599453,1,3,213,At Risk Loyal
761,13356.0,80,1,766.24,2,6.6427996598534875,0.6931471805599453,1,3,213,At Risk Loyal
762,13357.0,257,1,608.4,1,6.412474866551609,0.6931471805599453,1,2,112,At Risk Loyal
763,13358.0,269,1,403.98,1,6.003837683171123,0.6931471805599453,1,2,112,At Risk Loyal
764,13359.0,64,1,404.51,2,6.005145534163846,0.6931471805599453,1,2,212,At Risk Loyal
765,13362.0,9,4,3090.7400000000002,4,8.036489318202769,1.6094379124341003,3,4,434,Loyal Customers
766,13363.0,18,2,922.4,4,6.828062510072889,1.0986122886681098,2,3,423,New Customers
767,13364.0,71,1,134.96,2,4.9123607248279155,0.6931471805599453,1,1,211,At Risk Loyal
768,13365.0,34,2,2217.37,3,7.704527970950121,1.0986122886681098,2,4,324,Potential Loyalists
769,13366.0,50,1,46.8,3,3.86702563949741,0.6931471805599453,1,1,311,Potential Loyalists
770,13368.0,257,2,584.35,1,6.372209958925682,1.0986122886681098,2,2,122,At Risk Loyal
771,13369.0,366,1,273.23,1,5.613967170333837,0.6931471805599453,1,1,111,At Risk Loyal
772,13370.0,372,1,754.87,1,6.62786940372116,0.6931471805599453,1,3,113,At Risk Loyal
773,13372.0,90,1,343.59000000000003,2,5.842355304520125,0.6931471805599453,1,2,212,At Risk Loyal
774,13373.0,61,3,3312.25,2,8.105684859760789,1.3862943611198906,3,4,234,Loyal Customers
775,13375.0,89,1,778.65,2,6.658845101030894,0.6931471805599453,1,3,213,At Risk Loyal
776,13376.0,99,3,914.61,2,6.819590509818682,1.3862943611198906,3,3,233,Loyal Customers
777,13379.0,26,3,572.56,3,6.351862551846838,1.3862943611198906,3,2,332,Potential Loyalists
778,13381.0,32,6,3639.31,3,8.199824121839633,1.9459101490553132,4,4,344,Loyal Customers
779,13382.0,281,1,222.99,1,5.411601408001375,0.6931471805599453,1,1,111,At Risk Loyal
780,13384.0,31,7,4015.05,3,8.298054111493265,2.0794415416798357,4,4,344,Loyal Customers
781,13385.0,330,1,514.57,1,6.245273084732985,0.6931471805599453,1,2,112,At Risk Loyal
782,13388.0,131,2,642.1,2,6.466300233140817,1.0986122886681098,2,2,222,At Risk Loyal
783,13389.0,11,3,797.91,4,6.683248298620822,1.3862943611198906,3,3,433,Loyal Customers
784,13390.0,75,1,544.08,2,6.30093257288162,0.6931471805599453,1,2,212,At Risk Loyal
785,13391.0,204,1,59.8,1,4.107589788972121,0.6931471805599453,1,1,111,At Risk Loyal
786,13394.0,2,8,2520.02,4,7.832418860516229,2.1972245773362196,4,4,444,Champions
787,13395.0,185,1,305.72,1,5.725935279297334,0.6931471805599453,1,2,112,At Risk Loyal
788,13396.0,29,2,1350.94,3,7.209295876919921,1.0986122886681098,2,3,323,Potential Loyalists
789,13397.0,73,5,1536.13,2,7.337672320313214,1.791759469228055,4,3,243,Loyal Customers
790,13398.0,192,1,457.34000000000003,1,6.127611266781323,0.6931471805599453,1,2,112,At Risk Loyal
791,13402.0,127,2,621.23,2,6.433309799308897,1.0986122886681098,2,2,222,At Risk Loyal
792,13403.0,18,1,75.0,4,4.330733340286331,0.6931471805599453,1,1,411,New Customers
793,13404.0,1,2,252.49,4,5.5353243745214,1.0986122886681098,2,1,421,New Customers
794,13405.0,74,3,572.4010000000001,2,6.351585297431007,1.3862943611198906,3,2,232,At Risk Loyal
795,13408.0,2,62,27698.68,4,10.229176139762131,4.143134726391533,4,4,444,Champions
796,13410.0,24,5,1003.06,3,6.911807059422235,1.791759469228055,4,3,343,Loyal Customers
797,13411.0,107,1,213.55,2,5.368542811437534,0.6931471805599453,1,1,211,At Risk Loyal
798,13414.0,134,3,732.9,2,6.598372779551017,1.3862943611198906,3,3,233,Loyal Customers
799,13416.0,44,2,712.5,3,6.570182436916891,1.0986122886681098,2,3,323,Potential Loyalists
800,13417.0,5,2,640.83,4,6.4643234711171225,1.0986122886681098,2,2,422,New Customers
801,13418.0,12,18,5905.33,4,8.683779936123866,2.9444389791664403,4,4,444,Champions
802,13419.0,64,1,221.06,2,5.40294761562612,0.6931471805599453,1,1,211,At Risk Loyal
803,13420.0,150,2,159.85,1,5.080472253685035,1.0986122886681098,2,1,121,At Risk Loyal
804,13421.0,40,2,1833.71,3,7.514641709852188,1.0986122886681098,2,4,324,Potential Loyalists
805,13422.0,64,1,2624.3,2,7.872950454209895,0.6931471805599453,1,4,214,At Risk Loyal
806,13425.0,108,3,1624.16,2,7.39336155145528,1.3862943611198906,3,4,234,Loyal Customers
807,13426.0,1,10,3641.32,4,8.200376120238847,2.3978952727983707,4,4,444,Champions
808,13427.0,19,3,582.6,3,6.369215816648631,1.3862943611198906,3,2,332,Potential Loyalists
809,13428.0,10,1,201.78,4,5.3121216475244335,0.6931471805599453,1,1,411,New Customers
810,13429.0,11,4,1006.8,4,6.915525016246498,1.6094379124341003,3,3,433,Loyal Customers
811,13430.0,19,2,679.45,3,6.5227543440063265,1.0986122886681098,2,3,323,Potential Loyalists
812,13431.0,67,2,1269.1,2,7.146850916510274,1.0986122886681098,2,3,223,At Risk Loyal
813,13434.0,74,2,534.24,2,6.282715244436788,1.0986122886681098,2,2,222,At Risk Loyal
814,13435.0,5,7,3804.13,4,8.244105435283773,2.0794415416798357,4,4,444,Champions
815,13436.0,2,1,194.89,4,5.277553277195309,0.6931471805599453,1,1,411,New Customers
816,13437.0,14,7,3355.06,4,8.118522945853979,2.0794415416798357,4,4,444,Champions
817,13439.0,255,1,283.71,1,5.651471118359793,0.6931471805599453,1,1,111,At Risk Loyal
818,13441.0,92,1,296.64,2,5.69588470252906,0.6931471805599453,1,2,212,At Risk Loyal
819,13447.0,23,3,1127.44,3,7.028591426922106,1.3862943611198906,3,3,333,Loyal Customers
820,13448.0,17,6,3532.69,4,8.170097929733833,1.9459101490553132,4,4,444,Champions
821,13449.0,24,1,291.88,3,5.679762968811981,0.6931471805599453,1,1,311,Potential Loyalists
822,13450.0,27,6,2026.44,3,7.6145291924567395,1.9459101490553132,4,4,344,Loyal Customers
823,13451.0,26,5,2898.2599999999998,3,7.972210810998752,1.791759469228055,4,4,344,Loyal Customers
824,13452.0,259,2,29.9,1,3.4307561839036995,1.0986122886681098,2,1,121,At Risk Loyal
825,13453.0,166,2,356.98,1,5.880477118918354,1.0986122886681098,2,2,122,At Risk Loyal
826,13455.0,25,2,1058.34,3,6.965401351674954,1.0986122886681098,2,3,323,Potential Loyalists
827,13456.0,18,6,1762.67,4,7.475152144236126,1.9459101490553132,4,4,444,Champions
828,13458.0,7,14,9646.57,4,9.174461349151194,2.70805020110221,4,4,444,Champions
829,13460.0,29,2,183.44,3,5.217324207338505,1.0986122886681098,2,1,321,Potential Loyalists
830,13461.0,39,3,1445.0,3,7.27655640271871,1.3862943611198906,3,3,333,Loyal Customers
831,13462.0,253,1,151.5,1,5.0271645960474665,0.6931471805599453,1,1,111,At Risk Loyal
832,13464.0,58,1,672.68,2,6.512755220721736,0.6931471805599453,1,3,213,At Risk Loyal
833,13466.0,184,1,307.90000000000003,1,5.733017599924536,0.6931471805599453,1,2,112,At Risk Loyal
834,13467.0,11,2,1071.91,4,6.978129862132399,1.0986122886681098,2,3,423,New Customers
835,13468.0,2,37,5702.97,4,8.64891770261326,3.6375861597263857,4,4,444,Champions
836,13470.0,99,2,165.0,2,5.111987788356544,1.0986122886681098,2,1,221,At Risk Loyal
837,13471.0,1,4,2497.84,4,7.823581903174982,1.6094379124341003,3,4,434,Loyal Customers
838,13473.0,61,2,422.64,2,6.048884037975468,1.0986122886681098,2,2,222,At Risk Loyal
839,13474.0,236,1,226.84,1,5.428643628223611,0.6931471805599453,1,1,111,At Risk Loyal
840,13475.0,191,4,1421.78,1,7.2603679831860735,1.6094379124341003,3,3,133,Loyal Customers
841,13476.0,179,2,1016.37,1,6.924976145026455,1.0986122886681098,2,3,123,At Risk Loyal
842,13477.0,38,6,1454.58,3,7.283159725605137,1.9459101490553132,4,3,343,Loyal Customers
843,13479.0,201,2,300.95,1,5.71026144075391,1.0986122886681098,2,2,122,At Risk Loyal
844,13481.0,46,5,1804.56,3,7.498626071957096,1.791759469228055,4,4,344,Loyal Customers
845,13482.0,232,1,184.64000000000001,1,5.223809314372975,0.6931471805599453,1,1,111,At Risk Loyal
846,13483.0,66,1,140.34,2,4.951168335262708,0.6931471805599453,1,1,211,At Risk Loyal
847,13484.0,241,1,313.8,1,5.751937516543248,0.6931471805599453,1,2,112,At Risk Loyal
848,13485.0,233,1,454.24,1,6.120824752413689,0.6931471805599453,1,2,112,At Risk Loyal
849,13486.0,78,3,1122.41,2,7.024123981607583,1.3862943611198906,3,3,233,Loyal Customers
850,13487.0,58,3,575.4,2,6.356801864125367,1.3862943611198906,3,2,232,At Risk Loyal
851,13488.0,17,13,8915.86,4,9.095699145663977,2.6390573296152584,4,4,444,Champions
852,13489.0,105,4,357.12,2,5.880868125765955,1.6094379124341003,3,2,232,At Risk Loyal
853,13491.0,52,10,1211.82,2,7.100703505517307,2.3978952727983707,4,3,243,Loyal Customers
854,13492.0,136,3,1269.84,2,7.147433378135437,1.3862943611198906,3,3,233,Loyal Customers
855,13493.0,275,2,526.1999999999999,1,6.2675799831882975,1.0986122886681098,2,2,122,At Risk Loyal
856,13494.0,312,1,316.26000000000005,1,5.759721626980309,0.6931471805599453,1,2,112,At Risk Loyal
857,13495.0,8,5,2044.8700000000001,4,7.623578405880983,1.791759469228055,4,4,444,Champions
858,13496.0,11,2,653.33,4,6.483611811351871,1.0986122886681098,2,3,423,New Customers
859,13497.0,283,2,348.05,1,5.855215178416411,1.0986122886681098,2,2,122,At Risk Loyal
860,13499.0,18,5,1117.35,4,7.019609663756279,1.791759469228055,4,3,443,Loyal Customers
861,13500.0,23,3,1166.77,3,7.062851226189096,1.3862943611198906,3,3,333,Loyal Customers
862,13501.0,288,1,1340.32,1,7.201409482704207,0.6931471805599453,1,3,113,At Risk Loyal
863,13502.0,17,3,292.0,4,5.680172609017068,1.3862943611198906,3,1,431,Potential Loyalists
864,13503.0,71,1,216.85,2,5.383806752563451,0.6931471805599453,1,1,211,At Risk Loyal
865,13504.0,64,1,295.93,2,5.693496420787701,0.6931471805599453,1,2,212,At Risk Loyal
866,13505.0,73,4,3917.68,2,8.273510141382772,1.6094379124341003,3,4,234,Loyal Customers
867,13506.0,316,2,458.52,1,6.130182466419805,1.0986122886681098,2,2,122,At Risk Loyal
868,13507.0,3,4,2479.16,4,7.816078353206984,1.6094379124341003,3,4,434,Loyal Customers
869,13508.0,244,1,110.97,1,4.718230978272105,0.6931471805599453,1,1,111,At Risk Loyal
870,13509.0,9,7,979.67,4,6.888236011535763,2.0794415416798357,4,3,443,Loyal Customers
871,13510.0,1,4,1791.56,4,7.491400044716921,1.6094379124341003,3,4,434,Loyal Customers
872,13512.0,261,1,251.21,1,5.530262073815315,0.6931471805599453,1,1,111,At Risk Loyal
873,13513.0,127,1,205.1,2,5.328361487896413,0.6931471805599453,1,1,211,At Risk Loyal
874,13514.0,74,1,152.20000000000002,2,5.031744257306491,0.6931471805599453,1,1,211,At Risk Loyal
875,13515.0,73,4,891.12,2,6.793600652679757,1.6094379124341003,3,3,233,Loyal Customers
876,13516.0,21,3,1316.96,3,7.183840365588255,1.3862943611198906,3,3,333,Loyal Customers
877,13517.0,60,3,2128.42,2,7.663604921153483,1.3862943611198906,3,4,234,Loyal Customers
878,13518.0,86,1,627.16,2,6.442794911088096,0.6931471805599453,1,2,212,At Risk Loyal
879,13519.0,78,1,122.75,2,4.8182634014487995,0.6931471805599453,1,1,211,At Risk Loyal
880,13520.0,59,6,3223.55,2,8.078548684610254,1.9459101490553132,4,4,244,Loyal Customers
881,13521.0,1,3,1071.73,4,6.977962080025035,1.3862943611198906,3,3,433,Loyal Customers
882,13522.0,30,1,125.80000000000001,3,4.842611042003125,0.6931471805599453,1,1,311,Potential Loyalists
883,13523.0,33,5,3646.78,3,8.201874042358137,1.791759469228055,4,4,344,Loyal Customers
884,13524.0,41,5,680.08,3,6.523679773552443,1.791759469228055,4,3,343,Loyal Customers
885,13525.0,15,2,512.78,4,6.2417951582661555,1.0986122886681098,2,2,422,New Customers
886,13527.0,34,7,2242.36,3,7.7157300209728215,2.0794415416798357,4,4,344,Loyal Customers
887,13529.0,79,2,295.76,2,5.692923731321325,1.0986122886681098,2,2,222,At Risk Loyal
888,13531.0,205,2,483.8,1,6.1837364347551045,1.0986122886681098,2,2,122,At Risk Loyal
889,13532.0,34,1,210.31,3,5.353326249578836,0.6931471805599453,1,1,311,Potential Loyalists
890,13533.0,183,3,269.09,1,5.598755236788495,1.3862943611198906,3,1,131,At Risk Loyal
891,13534.0,2,25,5870.08,4,8.677793882270105,3.258096538021482,4,4,444,Champions
892,13536.0,1,7,3444.39,4,8.144792384587438,2.0794415416798357,4,4,444,Champions
893,13538.0,43,7,1280.85,3,7.156059625954846,2.0794415416798357,4,3,343,Loyal Customers
894,13539.0,86,3,627.34,2,6.443081421237291,1.3862943611198906,3,2,232,At Risk Loyal
895,13544.0,40,2,276.06,3,5.624234089229733,1.0986122886681098,2,1,321,Potential Loyalists
896,13546.0,12,3,621.09,4,6.433084776805697,1.3862943611198906,3,2,432,Potential Loyalists
897,13548.0,96,2,678.16,2,6.520856740447811,1.0986122886681098,2,3,223,At Risk Loyal
898,13549.0,26,7,918.2,3,6.823503726534546,2.0794415416798357,4,3,343,Loyal Customers
899,13551.0,319,1,91.80000000000001,1,4.530446639792155,0.6931471805599453,1,1,111,At Risk Loyal
900,13552.0,66,12,3740.07,2,8.227126945747532,2.5649493574615367,4,4,244,Loyal Customers
901,13555.0,74,4,4098.88,2,8.318712983971391,1.6094379124341003,3,4,234,Loyal Customers
902,13557.0,28,2,584.0600000000001,3,6.371714406075083,1.0986122886681098,2,2,322,Potential Loyalists
903,13558.0,6,4,594.52,4,6.389434973453886,1.6094379124341003,3,2,432,Potential Loyalists
904,13560.0,7,1,171.42000000000002,4,5.149933360781779,0.6931471805599453,1,1,411,New Customers
905,13561.0,216,1,141.85999999999999,1,4.961865129726826,0.6931471805599453,1,1,111,At Risk Loyal
906,13562.0,82,3,1799.3300000000002,2,7.495725260414088,1.3862943611198906,3,4,234,Loyal Customers
907,13563.0,84,2,557.43,2,6.325129274933397,1.0986122886681098,2,2,222,At Risk Loyal
908,13564.0,144,3,1188.98,1,7.081691779241652,1.3862943611198906,3,3,133,Loyal Customers
909,13565.0,19,2,240.22,3,5.485709380155097,1.0986122886681098,2,1,321,Potential Loyalists
910,13566.0,41,2,856.84,3,6.75441760191189,1.0986122886681098,2,3,323,Potential Loyalists
911,13568.0,173,1,187.05,1,5.2367078849163455,0.6931471805599453,1,1,111,At Risk Loyal
912,13569.0,17,2,336.62,4,5.821921002673243,1.0986122886681098,2,2,422,New Customers
913,13570.0,243,1,239.49,1,5.482678508639762,0.6931471805599453,1,1,111,At Risk Loyal
914,13571.0,13,12,2083.94,4,7.64249535684042,2.5649493574615367,4,4,444,Champions
915,13572.0,206,1,1384.25,1,7.233635907747459,0.6931471805599453,1,3,113,At Risk Loyal
916,13573.0,50,2,281.61,3,5.644067855328544,1.0986122886681098,2,1,321,Potential Loyalists
917,13575.0,23,5,732.07,3,6.597241195280628,1.791759469228055,4,3,343,Loyal Customers
918,13576.0,10,18,6713.34,4,8.812000816710581,2.9444389791664403,4,4,444,Champions
919,13577.0,25,4,1687.6000000000001,3,7.4316550622354,1.6094379124341003,3,4,334,Loyal Customers
920,13579.0,15,2,467.04,4,6.148553762350757,1.0986122886681098,2,2,422,New Customers
921,13581.0,309,1,118.0,1,4.77912349311153,0.6931471805599453,1,1,111,At Risk Loyal
922,13583.0,156,1,781.03,1,6.661893102980819,0.6931471805599453,1,3,113,At Risk Loyal
923,13584.0,307,1,142.4,1,4.96563792816552,0.6931471805599453,1,1,111,At Risk Loyal
924,13587.0,64,1,592.4,2,6.385868707856721,0.6931471805599453,1,2,212,At Risk Loyal
925,13588.0,16,9,2474.95,4,7.814379439739522,2.302585092994046,4,4,444,Champions
926,13589.0,15,2,369.6,4,5.915123313851259,1.0986122886681098,2,2,422,New Customers
927,13590.0,11,6,1926.72,4,7.564093236408085,1.9459101490553132,4,4,444,Champions
928,13591.0,65,3,1117.13,2,7.019412926024925,1.3862943611198906,3,3,233,Loyal Customers
929,13592.0,36,4,245.95999999999998,3,5.509226380193904,1.6094379124341003,3,1,331,Potential Loyalists
930,13593.0,108,5,2011.88,2,7.607321811344266,1.791759469228055,4,4,244,Loyal Customers
931,13594.0,53,1,396.97,2,5.986376625559036,0.6931471805599453,1,2,212,At Risk Loyal
932,13596.0,6,2,664.11,4,6.499952440510379,1.0986122886681098,2,3,423,New Customers
933,13598.0,47,1,160.04,3,5.081652781331536,0.6931471805599453,1,1,311,Potential Loyalists
934,13599.0,1,21,5074.92,4,8.532263068268788,3.091042453358316,4,4,444,Champions
935,13600.0,312,1,219.52,1,5.395988393721483,0.6931471805599453,1,1,111,At Risk Loyal
936,13601.0,45,2,693.32,3,6.54293294933599,1.0986122886681098,2,3,323,Potential Loyalists
937,13602.0,65,1,428.89,2,6.063529362008149,0.6931471805599453,1,2,212,At Risk Loyal
938,13603.0,26,1,164.34,3,5.108003959824529,0.6931471805599453,1,1,311,Potential Loyalists
939,13606.0,29,3,276.75,3,5.6267214285197396,1.3862943611198906,3,1,331,Potential Loyalists
940,13607.0,40,1,675.51,3,6.516947229467592,0.6931471805599453,1,3,313,Potential Loyalists
941,13610.0,12,7,1072.33,4,6.97852124427546,2.0794415416798357,4,3,443,Loyal Customers
942,13611.0,89,3,1154.4,2,7.052201883347165,1.3862943611198906,3,3,233,Loyal Customers
943,13614.0,24,4,1561.46,3,7.354016781282871,1.6094379124341003,3,3,333,Loyal Customers
944,13615.0,319,1,417.69,1,6.037130789291114,0.6931471805599453,1,2,112,At Risk Loyal
945,13617.0,40,3,544.18,3,6.301116015363744,1.3862943611198906,3,2,332,Potential Loyalists
946,13618.0,174,1,177.34,1,5.183691840706733,0.6931471805599453,1,1,111,At Risk Loyal
947,13621.0,117,1,213.85,2,5.3699401102210045,0.6931471805599453,1,1,211,At Risk Loyal
948,13623.0,31,5,727.74,3,6.591317015443623,1.791759469228055,4,3,343,Loyal Customers
949,13626.0,253,1,257.23,1,5.5538506606638975,0.6931471805599453,1,1,111,At Risk Loyal
950,13627.0,59,5,1562.15,2,7.3544582951065465,1.791759469228055,4,3,243,Loyal Customers
951,13629.0,23,11,7024.56,3,8.857310206327341,2.4849066497880004,4,4,344,Loyal Customers
952,13630.0,5,7,2006.34,4,7.604565741523817,2.0794415416798357,4,4,444,Champions
953,13631.0,100,11,3070.42,2,8.029895274358873,2.4849066497880004,4,4,244,Loyal Customers
954,13632.0,25,5,2118.93,3,7.659138348252998,1.791759469228055,4,4,344,Loyal Customers
955,13634.0,33,5,1547.3600000000001,3,7.344951585251755,1.791759469228055,4,3,343,Loyal Customers
956,13635.0,68,1,1071.03,2,6.977309326313799,0.6931471805599453,1,3,213,At Risk Loyal
957,13636.0,37,5,947.42,3,6.854797442117359,1.791759469228055,4,3,343,Loyal Customers
958,13637.0,52,3,804.3,2,6.6912148788015,1.3862943611198906,3,3,233,Loyal Customers
959,13638.0,16,1,122.64,4,4.817374117263916,0.6931471805599453,1,1,411,New Customers
960,13639.0,74,1,993.74,2,6.902481396479429,0.6931471805599453,1,3,213,At Risk Loyal
961,13642.0,216,1,309.28,1,5.73747511562267,0.6931471805599453,1,2,112,At Risk Loyal
962,13643.0,31,3,519.44,3,6.254674607635275,1.3862943611198906,3,2,332,Potential Loyalists
963,13644.0,16,4,2608.51,4,7.866917743227878,1.6094379124341003,3,4,434,Loyal Customers
964,13645.0,120,1,252.1,2,5.533784667551078,0.6931471805599453,1,1,211,At Risk Loyal
965,13647.0,10,4,1648.1200000000001,4,7.4079970912884825,1.6094379124341003,3,4,434,Loyal Customers
966,13649.0,257,2,346.6,1,5.851052393391237,1.0986122886681098,2,2,122,At Risk Loyal
967,13650.0,17,6,1836.3400000000001,4,7.516074152465826,1.9459101490553132,4,4,444,Champions
968,13651.0,35,2,94.14999999999999,3,4.555454593742159,1.0986122886681098,2,1,321,Potential Loyalists
969,13652.0,46,3,1095.08,3,6.999495457544853,1.3862943611198906,3,3,333,Loyal Customers
970,13654.0,43,6,2695.33,3,7.899646868102324,1.9459101490553132,4,4,344,Loyal Customers
971,13655.0,114,2,932.97,2,6.83944431779864,1.0986122886681098,2,3,223,At Risk Loyal
972,13656.0,165,2,379.65,1,5.941880317752221,1.0986122886681098,2,2,122,At Risk Loyal
973,13657.0,11,2,382.09000000000003,4,5.948269948520708,1.0986122886681098,2,2,422,New Customers
974,13658.0,10,5,2531.97,4,7.8371478062678985,1.791759469228055,4,4,444,Champions
975,13659.0,206,2,1476.95,1,7.298411271436593,1.0986122886681098,2,3,123,At Risk Loyal
976,13662.0,86,3,873.26,2,6.773377814253818,1.3862943611198906,3,3,233,Loyal Customers
977,13663.0,179,1,189.47,1,5.249494701850468,0.6931471805599453,1,1,111,At Risk Loyal
978,13666.0,60,3,84.65,2,4.450269224770129,1.3862943611198906,3,1,231,At Risk Loyal
979,13667.0,149,1,299.05,1,5.703949127435522,0.6931471805599453,1,2,112,At Risk Loyal
980,13668.0,3,21,6227.81,4,8.736940582300575,3.091042453358316,4,4,444,Champions
981,13669.0,51,2,218.55,3,5.391579997007726,1.0986122886681098,2,1,321,Potential Loyalists
982,13670.0,75,1,349.7,2,5.859931157146132,0.6931471805599453,1,2,212,At Risk Loyal
983,13672.0,301,2,186.39000000000001,1,5.233192006587575,1.0986122886681098,2,1,121,At Risk Loyal
984,13673.0,19,2,372.44,3,5.922757349098191,1.0986122886681098,2,2,322,Potential Loyalists
985,13675.0,151,2,486.82000000000005,1,6.189946485351331,1.0986122886681098,2,2,122,At Risk Loyal
986,13678.0,152,1,224.92,1,5.420180954304877,0.6931471805599453,1,1,111,At Risk Loyal
987,13680.0,1,4,3719.12,4,8.221511204811428,1.6094379124341003,3,4,434,Loyal Customers
988,13681.0,18,4,827.83,4,6.720015067761323,1.6094379124341003,3,3,433,Loyal Customers
989,13682.0,187,1,59.5,1,4.102643365036796,0.6931471805599453,1,1,111,At Risk Loyal
990,13684.0,286,1,65.13,1,4.191622501686571,0.6931471805599453,1,1,111,At Risk Loyal
991,13685.0,3,7,790.12,4,6.673449662961735,2.0794415416798357,4,3,443,Loyal Customers
992,13686.0,183,1,72.0,1,4.290459441148391,0.6931471805599453,1,1,111,At Risk Loyal
993,13689.0,63,1,910.0,2,6.814542897259958,0.6931471805599453,1,3,213,At Risk Loyal
994,13690.0,59,1,172.25,2,5.1547356380700124,0.6931471805599453,1,1,211,At Risk Loyal
995,13692.0,25,3,1467.32,3,7.291874169070703,1.3862943611198906,3,3,333,Loyal Customers
996,13694.0,4,50,55190.26,4,10.918559886395808,3.9318256327243257,4,4,444,Champions
997,13695.0,31,15,2503.9300000000003,3,7.826016069016745,2.772588722239781,4,4,344,Loyal Customers
998,13697.0,39,1,151.3,3,5.025852259901116,0.6931471805599453,1,1,311,Potential Loyalists
999,13699.0,155,1,308.58000000000004,1,5.735216540145732,0.6931471805599453,1,2,112,At Risk Loyal
1000,13700.0,26,10,2248.63,3,7.718521037231551,2.3978952727983707,4,4,344,Loyal Customers
1001,13703.0,318,1,99.5,1,4.61015772749913,0.6931471805599453,1,1,111,At Risk Loyal
1002,13704.0,5,9,2306.06,4,7.7437292656378975,2.302585092994046,4,4,444,Champions
1003,13705.0,8,3,561.8100000000001,4,6.33294209338373,1.3862943611198906,3,2,432,Potential Loyalists
1004,13706.0,303,1,320.79,1,5.77389915887345,0.6931471805599453,1,2,112,At Risk Loyal
1005,13707.0,267,2,785.41,1,6.667478284927081,1.0986122886681098,2,3,123,At Risk Loyal
1006,13708.0,271,1,285.33,1,5.657144991804844,0.6931471805599453,1,1,111,At Risk Loyal
1007,13709.0,4,13,6277.5,4,8.744886377429019,2.6390573296152584,4,4,444,Champions
1008,13710.0,32,1,180.48,3,5.201145454795763,0.6931471805599453,1,1,311,Potential Loyalists
1009,13711.0,219,2,252.06,1,5.5336266147611175,1.0986122886681098,2,1,121,At Risk Loyal
1010,13712.0,247,1,228.84,1,5.437383414671034,0.6931471805599453,1,1,111,At Risk Loyal
1011,13715.0,281,5,1077.39,1,6.983224467118015,1.791759469228055,4,3,143,Loyal Customers
1012,13716.0,269,1,138.28,1,4.936486295459933,0.6931471805599453,1,1,111,At Risk Loyal
1013,13717.0,32,6,1435.97,3,7.270292009034379,1.9459101490553132,4,3,343,Loyal Customers
1014,13718.0,246,2,306.55,1,5.728637675654378,1.0986122886681098,2,2,122,At Risk Loyal
1015,13719.0,15,5,1031.63,4,6.939864224899757,1.791759469228055,4,3,443,Loyal Customers
1016,13720.0,117,4,786.65,2,6.669053828751978,1.6094379124341003,3,3,233,Loyal Customers
1017,13721.0,36,1,524.14,3,6.263664893709055,0.6931471805599453,1,2,312,Potential Loyalists
1018,13722.0,132,3,2340.13,2,7.758388997773083,1.3862943611198906,3,4,234,Loyal Customers
1019,13723.0,217,1,199.85000000000002,1,5.302558360805292,0.6931471805599453,1,1,111,At Risk Loyal
1020,13725.0,50,8,1980.56,3,7.5916396922628975,2.1972245773362196,4,4,344,Loyal Customers
1021,13726.0,39,2,1079.66,3,6.985327244577022,1.0986122886681098,2,3,323,Potential Loyalists
